Product Name,Price,Discount,Brand,Product URL,Image URL,Image Name
IVOC - Charcoal Cotton Blend Regular Fit Men's Jeans ( Pack of 1 ),775,65% Off,IVOC,https://www.snapdeal.com/product/ivoc-charcoal-cotton-blend-regular/662521594989,https://n4.sdlcdn.com/imgs/k/o/7/large/IVOC-Charcoal-Cotton-Blend-Regular-SDL339498860-1-c35ce.jpg,n4_sdlcdn_com_imgs_k_o_7_large_ivoc-charcoal-cotton-blend-regular-sdl339498860-1-c35ce_jpg
OBAAN - Sea Green Cotton Blend Regular Fit Men's Sweatshirt ( Pack of 1 ),399,80% Off,OBAAN,https://www.snapdeal.com/product/obaan-sea-green-cotton-blend/660942949401,https://n3.sdlcdn.com/imgs/k/q/y/large/OBAAN-Sea-Green-Cotton-Blend-SDL990189334-1-84641.jpg,n3_sdlcdn_com_imgs_k_q_y_large_obaan-sea-green-cotton-blend-sdl990189334-1-84641_jpg
OGEN Cotton Blend Round Neck Men's Sweatshirt - Mustard ( Pack of 1 ),519,76% Off,OGEN Cotton Blend Round Neck Men's Sweatshirt,https://www.snapdeal.com/product/ogen-cotton-blend-round-neck/640513711459,https://n2.sdlcdn.com/imgs/k/r/h/large/OGEN-Cotton-Blend-Round-Neck-SDL082807679-1-4e0eb.jpg,n2_sdlcdn_com_imgs_k_r_h_large_ogen-cotton-blend-round-neck-sdl082807679-1-4e0eb_jpg
Rigo - Teal Fleece Regular Fit Men's Sweatshirt ( Pack of 1 ),575,74% Off,Rigo,https://www.snapdeal.com/product/rigo-teal-fleece-regular-fit/636651819920,https://n4.sdlcdn.com/imgs/k/o/g/large/Rigo-Teal-Fleece-Regular-Fit-SDL295121700-1-a92e3.jpg,n4_sdlcdn_com_imgs_k_o_g_large_rigo-teal-fleece-regular-fit-sdl295121700-1-a92e3_jpg
OBAAN - Green Fleece Regular Fit Men's Sweatshirt ( Pack of 1 ),399,80% Off,OBAAN,https://www.snapdeal.com/product/obaan-green-fleece-regular-fit/626481485711,https://n3.sdlcdn.com/imgs/k/k/v/large/OBAAN-Green-Fleece-Regular-Fit-SDL070836361-1-a09e3.jpg,n3_sdlcdn_com_imgs_k_k_v_large_obaan-green-fleece-regular-fit-sdl070836361-1-a09e3_jpg
BULLMER - Rust Cotton Blend Regular Fit Men's Sweatshirt ( Pack of 1 ),469,77% Off,BULLMER,https://www.snapdeal.com/product/bullmer-rust-cotton-blend-regular/641917980587,https://n4.sdlcdn.com/imgs/k/k/5/large/BULLMER-Rust-Cotton-Blend-Regular-SDL125438189-1-3e30f.jpg,n4_sdlcdn_com_imgs_k_k_5_large_bullmer-rust-cotton-blend-regular-sdl125438189-1-3e30f_jpg
Leotude - Navy Blue Fleece Regular Fit Men's Sweatshirt ( Pack of 1 ),469,71% Off,Leotude,https://www.snapdeal.com/product/leotude-navy-blue-fleece-regular/663894481110,https://n3.sdlcdn.com/imgs/k/m/t/large/Leotude-Navy-Blue-Fleece-Regular-SDL069280635-1-fcaaa.jpg,n3_sdlcdn_com_imgs_k_m_t_large_leotude-navy-blue-fleece-regular-sdl069280635-1-fcaaa_jpg
OGEN Cotton Blend Round Neck Men's Sweatshirt - Blue ( Pack of 1 ),469,80% Off,OGEN Cotton Blend Round Neck Men's Sweatshirt,https://www.snapdeal.com/product/ogen-cotton-blend-round-neck/661914885066,https://n3.sdlcdn.com/imgs/k/r/h/large/OGEN-Cotton-Blend-Round-Neck-SDL448026797-1-243ce.jpg,n3_sdlcdn_com_imgs_k_r_h_large_ogen-cotton-blend-round-neck-sdl448026797-1-243ce_jpg
BISHOP COTTON Fleece Hooded Men's Sweatshirt - Lavender ( Pack of 1 ),575,81% Off,BISHOP COTTON Fleece Hooded Men's Sweatshirt,https://www.snapdeal.com/product/bishop-cotton-fleece-hooded-mens/649267329884,https://n1.sdlcdn.com/imgs/k/s/c/large/BISHOP-COTTON-Fleece-Hooded-Men-SDL373503722-1-c7740.jpg,n1_sdlcdn_com_imgs_k_s_c_large_bishop-cotton-fleece-hooded-men-sdl373503722-1-c7740_jpg
Bewakoof - Green Fleece Regular Fit Men's Sweatshirt ( Pack of 1 ),"1,075",59% Off,Bewakoof,https://www.snapdeal.com/product/bewakoof-green-fleece-regular-fit/645924801518,https://n1.sdlcdn.com/imgs/k/l/b/large/Bewakoof-Green-Fleece-Regular-Fit-SDL864740655-1-bce36.jpg,n1_sdlcdn_com_imgs_k_l_b_large_bewakoof-green-fleece-regular-fit-sdl864740655-1-bce36_jpg
OGEN Cotton Blend Round Neck Men's Sweatshirt - Beige ( Pack of 1 ),519,76% Off,OGEN Cotton Blend Round Neck Men's Sweatshirt,https://www.snapdeal.com/product/ogen-cotton-blend-round-neck/685898653714,https://n4.sdlcdn.com/imgs/k/r/h/large/OGEN-Cotton-Blend-Round-Neck-SDL231131003-1-78e9d.jpg,n4_sdlcdn_com_imgs_k_r_h_large_ogen-cotton-blend-round-neck-sdl231131003-1-78e9d_jpg
Dillinger Fleece Hooded Men's Sweatshirt - Grey ( Pack of 1 ),875,45% Off,Dillinger Fleece Hooded Men's Sweatshirt,https://www.snapdeal.com/product/dillinger-fleece-hooded-mens-sweatshirt/660514764294,https://n3.sdlcdn.com/imgs/k/s/i/large/Dillinger-Fleece-Hooded-Men-s-SDL452182955-1-6217a.jpg,n3_sdlcdn_com_imgs_k_s_i_large_dillinger-fleece-hooded-men-s-sdl452182955-1-6217a_jpg
ZEBULUN Fleece Hooded Men's Sweatshirt - White ( Pack of 1 ),775,69% Off,ZEBULUN Fleece Hooded Men's Sweatshirt,https://www.snapdeal.com/product/zebulun-fleece-hooded-mens-sweatshirt/655760031723,https://n4.sdlcdn.com/imgs/k/s/e/large/ZEBULUN-Fleece-Hooded-Men-s-SDL675955035-1-d2629.jpg,n4_sdlcdn_com_imgs_k_s_e_large_zebulun-fleece-hooded-men-s-sdl675955035-1-d2629_jpg
OBAAN - White Cotton Blend Regular Fit Men's Sweatshirt ( Pack of 1 ),399,80% Off,OBAAN,https://www.snapdeal.com/product/obaan-white-cotton-blend-regular/666148292008,https://n1.sdlcdn.com/imgs/k/q/q/large/OBAAN-White-Cotton-Blend-Regular-SDL497894694-1-e8de2.jpg,n1_sdlcdn_com_imgs_k_q_q_large_obaan-white-cotton-blend-regular-sdl497894694-1-e8de2_jpg
Rangita Cotton Blend Embellished Saree With Blouse Piece - Rust ( Pack of 1 ),699,59% Off,Rangita Cotton Blend Embellished Saree With Blouse Piece,https://www.snapdeal.com/product/rangita-cotton-blend-embellished-saree/665868429971,https://n1.sdlcdn.com/imgs/k/r/l/large/Rangita-Cotton-Blend-Embellished-Saree-SDL605589076-1-4ae15.jpg,n1_sdlcdn_com_imgs_k_r_l_large_rangita-cotton-blend-embellished-saree-sdl605589076-1-4ae15_jpg
VANRAJ CREATION Net Self Design Saree With Blouse Piece - Brown ( Pack of 1 ),399,87% Off,VANRAJ CREATION Net Self Design Saree With Blouse Piece,https://www.snapdeal.com/product/vanraj-creation-net-self-design/680628914820,https://n1.sdlcdn.com/imgs/k/r/n/large/VANRAJ-CREATION-Net-Self-Design-SDL964234529-3-638c5.jpeg,n1_sdlcdn_com_imgs_k_r_n_large_vanraj-creation-net-self-design-sdl964234529-3-638c5_jpeg
Rangita Women Solid Georgette Saree With Belt Border & Blouse Piece -Teal,499,58% Off,Rangita Women Solid Georgette Saree With Belt Border & Blouse Piece,https://www.snapdeal.com/product/rangita-teal-georgette-saree-with/639810157150,https://n1.sdlcdn.com/imgs/k/q/z/large/Rangita-Teal-Georgette-Saree-With-SDL823019470-1-aefb6.jpeg,n1_sdlcdn_com_imgs_k_q_z_large_rangita-teal-georgette-saree-with-sdl823019470-1-aefb6_jpeg
Rangita Kanjivaram Embellished Saree With Blouse Piece - Maroon ( Pack of 1 ),699,59% Off,Rangita Kanjivaram Embellished Saree With Blouse Piece,https://www.snapdeal.com/product/rangita-kanjivaram-embellished-saree-with/676568678980,https://n2.sdlcdn.com/imgs/k/r/l/large/Rangita-Kanjivaram-Embellished-Saree-With-SDL560028047-1-03b8d.jpg,n2_sdlcdn_com_imgs_k_r_l_large_rangita-kanjivaram-embellished-saree-with-sdl560028047-1-03b8d_jpg
Apnisha - Black Chiffon Saree With Blouse Piece ( Pack of 1 ),749,50% Off,Apnisha,https://www.snapdeal.com/product/apnisha-navy-blue-chiffon-saree/5764608144752043738,https://n3.sdlcdn.com/imgs/k/o/f/large/Apnisha-Black-Chiffon-Saree-With-SDL595364879-1-bf0a2.jpg,n3_sdlcdn_com_imgs_k_o_f_large_apnisha-black-chiffon-saree-with-sdl595364879-1-bf0a2_jpg
VANRAJ CREATION Net Self Design Saree With Blouse Piece - Green ( Pack of 1 ),399,87% Off,VANRAJ CREATION Net Self Design Saree With Blouse Piece,https://www.snapdeal.com/product/vanraj-creation-net-self-design/649693597199,https://n1.sdlcdn.com/imgs/k/r/n/large/VANRAJ-CREATION-Net-Self-Design-SDL613137211-3-98425.jpeg,n1_sdlcdn_com_imgs_k_r_n_large_vanraj-creation-net-self-design-sdl613137211-3-98425_jpeg
Rangita Women Banarasi Silk Zari Work Saree With Blouse Piece - Peach,999,60% Off,Rangita Women Banarasi Silk Zari Work Saree With Blouse Piece,https://www.snapdeal.com/product/rangita-white-banarasi-silk-saree/5188147443334362688,https://n1.sdlcdn.com/imgs/k/m/6/large/Rangita-Women-Banarasi-Silk-Zari-SDL035719023-1-77007.jpg,n1_sdlcdn_com_imgs_k_m_6_large_rangita-women-banarasi-silk-zari-sdl035719023-1-77007_jpg
Rangita Cotton Silk Woven Saree With Blouse Piece - Navy Blue ( Pack of 1 ),449,55% Off,Rangita Cotton Silk Woven Saree With Blouse Piece,https://www.snapdeal.com/product/rangita-cotton-silk-woven-saree/666163692563,https://n4.sdlcdn.com/imgs/k/r/9/large/Rangita-Cotton-Silk-Woven-Saree-SDL706524307-1-1d44d.jpg,n4_sdlcdn_com_imgs_k_r_9_large_rangita-cotton-silk-woven-saree-sdl706524307-1-1d44d_jpg
Rangita Women Printed Leheria Georgette Mirror Work Saree With Blouse Piece -Multicolour,599,63% Off,Rangita Women Printed Leheria Georgette Mirror Work Saree With Blouse Piece,https://www.snapdeal.com/product/rangita-multicolour-georgette-saree-with/650355391768,https://n1.sdlcdn.com/imgs/k/p/m/large/Rangita-Multicolour-Georgette-Saree-With-SDL277932279-1-9c73d.jpg,n1_sdlcdn_com_imgs_k_p_m_large_rangita-multicolour-georgette-saree-with-sdl277932279-1-9c73d_jpg
Desh Bidesh - Multicolour Bengal Handloom Saree Without Blouse Piece ( Pack of 1 ),749,79% Off,Desh Bidesh,https://www.snapdeal.com/product/desh-bidesh-bengal-handloom-self/636895482646,https://n3.sdlcdn.com/imgs/k/e/u/large/Desh-Bidesh-Bengal-Handloom-Self-SDL185575199-1-f9fe6.jpg,n3_sdlcdn_com_imgs_k_e_u_large_desh-bidesh-bengal-handloom-self-sdl185575199-1-f9fe6_jpg
Rangita Silk Woven Saree With Blouse Piece - Cream ( Pack of 1 ),859,61% Off,Rangita Silk Woven Saree With Blouse Piece,https://www.snapdeal.com/product/rangita-silk-woven-saree-with/638900187030,https://n2.sdlcdn.com/imgs/k/s/k/large/Rangita-Silk-Woven-Saree-With-SDL726979252-1-25722.jpg,n2_sdlcdn_com_imgs_k_s_k_large_rangita-silk-woven-saree-with-sdl726979252-1-25722_jpg
Gazal Fashions - Lavender Banarasi Silk Saree With Blouse Piece ( Pack of 1 ),549,86% Off,Gazal Fashions,https://www.snapdeal.com/product/gazal-fashions-lavender-banarasi-silk/5764608154348406510,https://n3.sdlcdn.com/imgs/k/m/b/large/Gazal-Fashions-Lavender-Banarasi-Silk-SDL933252923-1-3811c.jpg,n3_sdlcdn_com_imgs_k_m_b_large_gazal-fashions-lavender-banarasi-silk-sdl933252923-1-3811c_jpg
VANRAJ CREATION Brasso Self Design Saree With Blouse Piece - Teal ( Pack of 1 ),399,87% Off,VANRAJ CREATION Brasso Self Design Saree With Blouse Piece,https://www.snapdeal.com/product/vanraj-creation-brasso-self-design/619244857264,https://n3.sdlcdn.com/imgs/k/s/i/large/VANRAJ-CREATION-Brasso-Self-Design-SDL423363829-1-8e18c.jpg,n3_sdlcdn_com_imgs_k_s_i_large_vanraj-creation-brasso-self-design-sdl423363829-1-8e18c_jpg
SSP TEX - Maroon Lycra Saree With Blouse Piece ( Pack of 1 ),649,78% Off,SSP TEX,https://www.snapdeal.com/product/ssp-tex-wine-lycra-saree/5764608173895842647,https://n1.sdlcdn.com/imgs/k/k/k/large/SSP-TEX-Maroon-Lycra-Saree-SDL162421085-1-df359.png,n1_sdlcdn_com_imgs_k_k_k_large_ssp-tex-maroon-lycra-saree-sdl162421085-1-df359_png
Rangita Kanjivaram Woven Saree With Blouse Piece - Green ( Pack of 1 ),699,59% Off,Rangita Kanjivaram Woven Saree With Blouse Piece,https://www.snapdeal.com/product/rangita-kanjivaram-woven-saree-with/677500773407,https://n3.sdlcdn.com/imgs/k/r/l/large/Rangita-Kanjivaram-Woven-Saree-With-SDL797321176-1-73f86.jpg,n3_sdlcdn_com_imgs_k_r_l_large_rangita-kanjivaram-woven-saree-with-sdl797321176-1-73f86_jpg
Rangita - Black Chiffon Saree With Blouse Piece ( Pack of 1 ),499,50% Off,Rangita,https://www.snapdeal.com/product/rangita-black-chiffon-saree-with/633899594179,https://n1.sdlcdn.com/imgs/k/p/g/large/Rangita-Black-Chiffon-Saree-With-SDL199149793-1-b68cf.jpg,n1_sdlcdn_com_imgs_k_p_g_large_rangita-black-chiffon-saree-with-sdl199149793-1-b68cf_jpg
Hritika Net Checks Saree With Blouse Piece - Grey ( Pack of 1 ),219,69% Off,Hritika Net Checks Saree With Blouse Piece,https://www.snapdeal.com/product/hritika-net-checks-saree-with/621397095699,https://n2.sdlcdn.com/imgs/k/r/l/large/Hritika-Net-Checks-Saree-With-SDL222463944-1-b6829.jpg,n2_sdlcdn_com_imgs_k_r_l_large_hritika-net-checks-saree-with-sdl222463944-1-b6829_jpg
Anand Sarees - Red Georgette Saree With Blouse Piece ( Pack of 1 ),379,71% Off,Anand Sarees,https://www.snapdeal.com/product/sherine-yellow-georgette-saree-with/8070451166663710840,https://n1.sdlcdn.com/imgs/k/h/o/large/Sherine-Red-Georgette-Saree-With-SDL721542182-1-e9b24.jpg,n1_sdlcdn_com_imgs_k_h_o_large_sherine-red-georgette-saree-with-sdl721542182-1-e9b24_jpg
Rangita Women Banarasi Silk Jacquard Saree With Blouse Piece - Mauve,649,66% Off,Rangita Women Banarasi Silk Jacquard Saree With Blouse Piece,https://www.snapdeal.com/product/rangita-mauve-banarasi-silk-saree/665227747827,https://n2.sdlcdn.com/imgs/k/m/o/large/Rangita-Mauve-Banarasi-Silk-Saree-SDL791265847-1-e392c.jpg,n2_sdlcdn_com_imgs_k_m_o_large_rangita-mauve-banarasi-silk-saree-sdl791265847-1-e392c_jpg
kyara group - Silver Banarasi Silk Saree With Blouse Piece ( Pack of 1 ),"1,099",76% Off,kyara group,https://www.snapdeal.com/product/kyara-group-silver-banarasi-silk/657521154430,https://n1.sdlcdn.com/imgs/k/n/h/large/kyara-group-Silver-Banarasi-Silk-SDL797174464-1-5e88a.png,n1_sdlcdn_com_imgs_k_n_h_large_kyara-group-silver-banarasi-silk-sdl797174464-1-5e88a_png
Aika Blue Net A-line Semi Stitched Lehenga,649,68% Off,Aika Blue Net A,https://www.snapdeal.com/product/aika-blue-net-aline-semi/675863655729,https://n1.sdlcdn.com/imgs/k/m/x/large/Aika-Blue-Net-A-line-SDL761647462-1-d0a05.jpg,n1_sdlcdn_com_imgs_k_m_x_large_aika-blue-net-a-line-sdl761647462-1-d0a05_jpg
Madhuram Textiles Green Georgette Circular Stitched Lehenga,"1,499",79% Off,Madhuram,https://www.snapdeal.com/product/madhuram-textiles-red-silk-blends/619318159866,https://n2.sdlcdn.com/imgs/k/o/f/large/Madhuram-Textiles-Green-Georgette-Circular-SDL591165443-1-bcd46.jpg,n2_sdlcdn_com_imgs_k_o_f_large_madhuram-textiles-green-georgette-circular-sdl591165443-1-bcd46_jpg
Estela Maroon Satin Chaniya Choli Semi Stitched Lehenga,"1,999",44% Off,Estela,https://www.snapdeal.com/product/estela-maroon-satin-chaniya-choli/626603781200,https://n4.sdlcdn.com/imgs/k/l/w/large/Estela-Maroon-Satin-Chaniya-Choli-SDL626931428-1-975d3.jpg,n4_sdlcdn_com_imgs_k_l_w_large_estela-maroon-satin-chaniya-choli-sdl626931428-1-975d3_jpg
Aika Purple Net A-line Semi Stitched Lehenga,775,61% Off,Aika Purple Net A,https://www.snapdeal.com/product/aika-purple-net-aline-semi/619919840201,https://n2.sdlcdn.com/imgs/k/m/i/large/Aika-Purple-Net-A-line-SDL357452980-1-0dc09.jpg,n2_sdlcdn_com_imgs_k_m_i_large_aika-purple-net-a-line-sdl357452980-1-0dc09_jpg
Apnisha Green Velvet Circular Semi Stitched Lehenga,"1,025",55% Off,Apnisha,https://www.snapdeal.com/product/apnisha-blue-velvet-circular-semi/628529185296,https://n3.sdlcdn.com/imgs/k/o/e/large/Apnisha-Green-Velvet-Circular-Semi-SDL653076837-1-b82a6.jpg,n3_sdlcdn_com_imgs_k_o_e_large_apnisha-green-velvet-circular-semi-sdl653076837-1-b82a6_jpg
rujave Yellow Art Silk Circular Unstitched Lehenga,"1,399",80% Off,rujave,https://www.snapdeal.com/product/rujave-yellow-art-silk-circular/676211588238,https://n2.sdlcdn.com/imgs/k/p/q/large/rujave-Yellow-Art-Silk-Circular-SDL439865632-1-c2c84.jpg,n2_sdlcdn_com_imgs_k_p_q_large_rujave-yellow-art-silk-circular-sdl439865632-1-c2c84_jpg
Apnisha Grey Net A-line Semi Stitched Lehenga Single,799,60% Off,Apnisha Grey Net A,https://www.snapdeal.com/product/apnisha-grey-net-aline-semi/652073879233,https://n1.sdlcdn.com/imgs/k/m/i/large/Apnisha-Grey-Net-A-line-SDL863028271-1-1bf52.jpg,n1_sdlcdn_com_imgs_k_m_i_large_apnisha-grey-net-a-line-sdl863028271-1-1bf52_jpg
ETHNICTREE Peach Silk A-line Stitched Lehenga Single,"1,999",75% Off,ETHNICTREE Peach Silk A,https://www.snapdeal.com/product/ethnictree-peach-silk-aline-stitched/627544409964,https://n2.sdlcdn.com/imgs/k/r/n/large/ETHNICTREE-Peach-Silk-A-line-SDL634089308-1-23951.jpg,n2_sdlcdn_com_imgs_k_r_n_large_ethnictree-peach-silk-a-line-sdl634089308-1-23951_jpg
Apnisha Turquoise Net A-line Semi Stitched Lehenga,799,60% Off,Apnisha Turquoise Net A,https://www.snapdeal.com/product/apnisha-turquoise-net-aline-semi/621434100180,https://n3.sdlcdn.com/imgs/k/m/k/large/Apnisha-Turquoise-Net-A-line-SDL341608803-1-bd846.jpg,n3_sdlcdn_com_imgs_k_m_k_large_apnisha-turquoise-net-a-line-sdl341608803-1-bd846_jpg
Mamatva Purple Georgette Circular Semi Stitched Lehenga Single,"1,299",68% Off,Mamatva,https://www.snapdeal.com/product/mamatva-purple-georgette-circular-semi/662354206100,https://n3.sdlcdn.com/imgs/k/j/u/large/Mamatva-Purple-Georgette-Circular-Semi-SDL234820686-1-5db9b.jpg,n3_sdlcdn_com_imgs_k_j_u_large_mamatva-purple-georgette-circular-semi-sdl234820686-1-5db9b_jpg
Apnisha Black Net A-line Semi Stitched Lehenga,725,64% Off,Apnisha Black Net A,https://www.snapdeal.com/product/apnisha-black-net-aline-semi/625993539045,https://n3.sdlcdn.com/imgs/k/m/r/large/Apnisha-Black-Net-A-line-SDL534051712-1-758fb.jpg,n3_sdlcdn_com_imgs_k_m_r_large_apnisha-black-net-a-line-sdl534051712-1-758fb_jpg
ETHNICTREE Grey Silk A-line Stitched Lehenga Single,"1,999",75% Off,ETHNICTREE Grey Silk A,https://www.snapdeal.com/product/ethnictree-grey-silk-aline-stitched/677032294288,https://n4.sdlcdn.com/imgs/k/r/n/large/ETHNICTREE-Grey-Silk-A-line-SDL540299783-1-747ea.jpg,n4_sdlcdn_com_imgs_k_r_n_large_ethnictree-grey-silk-a-line-sdl540299783-1-747ea_jpg
Aika Grey Net A-line Semi Stitched Lehenga,799,60% Off,Aika Grey Net A,https://www.snapdeal.com/product/aika-grey-net-aline-semi/667939520262,https://n3.sdlcdn.com/imgs/k/m/i/large/Aika-Grey-Net-A-line-SDL214020444-1-41c06.jpg,n3_sdlcdn_com_imgs_k_m_i_large_aika-grey-net-a-line-sdl214020444-1-41c06_jpg
Aika Red Velvet Chaniya Choli Semi Stitched Lehenga,"1,075",53% Off,Aika,https://www.snapdeal.com/product/aika-blue-velvet-chaniya-choli/624280787835,https://n4.sdlcdn.com/imgs/k/o/d/large/Aika-Red-Velvet-Chaniya-Choli-SDL885002577-1-930ab.jpg,n4_sdlcdn_com_imgs_k_o_d_large_aika-red-velvet-chaniya-choli-sdl885002577-1-930ab_jpg
Apnisha Green Net A-line Semi Stitched Lehenga,469,77% Off,Apnisha Green Net A,https://www.snapdeal.com/product/apnisha-green-net-aline-semi/654993197186,https://n4.sdlcdn.com/imgs/k/m/9/large/Apnisha-Green-Net-A-line-SDL703860214-1-12f6d.jpg,n4_sdlcdn_com_imgs_k_m_9_large_apnisha-green-net-a-line-sdl703860214-1-12f6d_jpg
Aika Green Net A-line Semi Stitched Lehenga,799,60% Off,Aika Green Net A,https://www.snapdeal.com/product/aika-green-net-aline-semi/621372666332,https://n1.sdlcdn.com/imgs/k/m/i/large/Aika-Green-Net-A-line-SDL584877877-1-69555.jpg,n1_sdlcdn_com_imgs_k_m_i_large_aika-green-net-a-line-sdl584877877-1-69555_jpg
PATBRO Pink Net Chaniya Choli Semi Stitched Lehenga Single,494,75% Off,PATBRO,https://www.snapdeal.com/product/patbro-pink-net-chaniya-choli/670666928482,https://n2.sdlcdn.com/imgs/k/n/j/large/PATBRO-Pink-Net-Chaniya-Choli-SDL601679670-1-db0a3.jpg,n2_sdlcdn_com_imgs_k_n_j_large_patbro-pink-net-chaniya-choli-sdl601679670-1-db0a3_jpg
Aika Yellow Net Chaniya Choli Semi Stitched Lehenga Single,725,64% Off,Aika,https://www.snapdeal.com/product/aika-yellow-net-chaniya-choli/685964704172,https://n1.sdlcdn.com/imgs/k/e/6/large/Aika-Yellow-Net-Chaniya-Choli-SDL191796256-1-9329c.jpg,n1_sdlcdn_com_imgs_k_e_6_large_aika-yellow-net-chaniya-choli-sdl191796256-1-9329c_jpg
PATBRO Purple Net Chaniya Choli Semi Stitched Lehenga Single,849,79% Off,PATBRO,https://www.snapdeal.com/product/patbro-green-net-chaniya-choli/674528628571,https://n2.sdlcdn.com/imgs/k/n/k/large/PATBRO-Purple-Net-Chaniya-Choli-SDL384253118-1-4b741.jpg,n2_sdlcdn_com_imgs_k_n_k_large_patbro-purple-net-chaniya-choli-sdl384253118-1-4b741_jpg
Juniper Black Rayon Circular Stitched Lehenga,"1,749",47% Off,Juniper,https://www.snapdeal.com/product/juniper-black-rayon-circular-stitched/635923932962,https://n3.sdlcdn.com/imgs/j/v/h/large/Juniper-Black-Rayon-Circular-Stitched-SDL932688145-1-af63c.jpg,n3_sdlcdn_com_imgs_j_v_h_large_juniper-black-rayon-circular-stitched-sdl932688145-1-af63c_jpg
Campus Maroon Running Shoes,"1,049",25% Off,Campus,https://www.snapdeal.com/product/campus-maroon-running-shoes/630340526107,https://n2.sdlcdn.com/imgs/j/n/d/large/Campus-Maroon-Running-Shoes-SDL893369626-1-7772f.jpg,n2_sdlcdn_com_imgs_j_n_d_large_campus-maroon-running-shoes-sdl893369626-1-7772f_jpg
Liberty - Green Women's Running Shoes,"1,309",35% Off,Liberty,https://www.snapdeal.com/product/liberty-green-womens-running-shoes/5764608200626088506,https://n2.sdlcdn.com/imgs/k/m/h/large/Liberty-Green-Women-s-Running-SDL417358919-1-6e4db.jpg,n2_sdlcdn_com_imgs_k_m_h_large_liberty-green-women-s-running-sdl417358919-1-6e4db_jpg
Campus - Pink Women's Running Shoes,"1,025",27% Off,Campus,https://www.snapdeal.com/product/campus-pink-womens-running-shoes/628852180149,https://n2.sdlcdn.com/imgs/k/p/h/large/Campus-Pink-Women-s-Running-SDL440543649-1-0db7f.jpg,n2_sdlcdn_com_imgs_k_p_h_large_campus-pink-women-s-running-sdl440543649-1-0db7f_jpg
ASIAN - Olive Women's Running Shoes,775,40% Off,ASIAN,https://www.snapdeal.com/product/asian-pink-womens-running-shoes/8070451188114325133,https://n3.sdlcdn.com/imgs/k/n/9/large/ASIAN-Olive-Women-s-Running-SDL056557525-1-c5e10.jpg,n3_sdlcdn_com_imgs_k_n_9_large_asian-olive-women-s-running-sdl056557525-1-c5e10_jpg
Abros - Black Women's Running Shoes,"1,249",11% Off,Abros,https://www.snapdeal.com/product/abros-black-womens-running-shoes/6917529699903126857,https://n2.sdlcdn.com/imgs/k/o/a/large/Abros-Black-Women-s-Running-SDL305985514-1-2ccef.jpg,n2_sdlcdn_com_imgs_k_o_a_large_abros-black-women-s-running-sdl305985514-1-2ccef_jpg
Campus - Purple Women's Running Shoes,799,38% Off,Campus,https://www.snapdeal.com/product/campus-purple-womens-running-shoes/8070451194487523447,https://n1.sdlcdn.com/imgs/k/l/y/large/Campus-Purple-Women-s-Running-SDL157563050-1-d8804.jpg,n1_sdlcdn_com_imgs_k_l_y_large_campus-purple-women-s-running-sdl157563050-1-d8804_jpg
HiDa - Multicolor Women's Running Shoes,519,48% Off,HiDa,https://www.snapdeal.com/product/hida-multicolor-womens-running-shoes/648839167581,https://n2.sdlcdn.com/imgs/k/r/9/large/HiDa-Multicolor-Women-s-Running-SDL892868424-1-25b95.jpg,n2_sdlcdn_com_imgs_k_r_9_large_hida-multicolor-women-s-running-sdl892868424-1-25b95_jpg
Campus - Purple Women's Running Shoes,925,17% Off,Campus,https://www.snapdeal.com/product/campus-off-white-womens-running/7493990433357938032,https://n1.sdlcdn.com/imgs/k/l/0/large/Campus-Purple-Women-s-Running-SDL949844190-1-e64fd.jpg,n1_sdlcdn_com_imgs_k_l_0_large_campus-purple-women-s-running-sdl949844190-1-e64fd_jpg
ASIAN - Blue Women's Running Shoes,649,N/A,ASIAN,https://www.snapdeal.com/product/asian-blue-training-shoes/641476316130,https://n2.sdlcdn.com/imgs/c/r/l/large/Asian-Blue-Training-Shoes-SDL655356844-1-a9cbe.jpg,n2_sdlcdn_com_imgs_c_r_l_large_asian-blue-training-shoes-sdl655356844-1-a9cbe_jpg
Bucik - Multicolor Women's Running Shoes,472,86% Off,Bucik,https://www.snapdeal.com/product/bucik-multicolor-womens-running-shoes/632845103372,https://n4.sdlcdn.com/imgs/k/r/g/large/Bucik-Multicolor-Women-s-Running-SDL340139807-1-d20f7.JPG,n4_sdlcdn_com_imgs_k_r_g_large_bucik-multicolor-women-s-running-sdl340139807-1-d20f7_jpg
Liberty - Sea Green Women's Running Shoes,799,N/A,Liberty,https://www.snapdeal.com/product/liberty-sea-green-womens-running/649087709058,https://n3.sdlcdn.com/imgs/k/r/j/large/Liberty-Sea-Green-Women-s-SDL020202286-1-52209.jpg,n3_sdlcdn_com_imgs_k_r_j_large_liberty-sea-green-women-s-sdl020202286-1-52209_jpg
Campus Green Running Shoes,975,11% Off,Campus,https://www.snapdeal.com/product/campus-green-running-shoes/623594366506,https://n4.sdlcdn.com/imgs/k/e/5/large/Campus-Green-Running-Shoes-SDL106733542-1-8d8d6.jpg,n4_sdlcdn_com_imgs_k_e_5_large_campus-green-running-shoes-sdl106733542-1-8d8d6_jpg
